250.5 NA NA NA NA
747.336 NA NA NA NA
1242.605504587156 1255.8823529411766 1280.6666666666667 NA NA
1819.9233576642337 1613.9925925925927 1677.978021978022 NA NA
2248.59375 2100.0 2374.5897435897436 2036.5 NA
2737.1104294478528 2869.732673267327 2656.409090909091 2630.0776699029125 NA
3345.797385620915 3083.315789473684 3160.4615384615386 3198.7314814814813 3212.121212121212
3837.792 3672.953488372093 3750.897435897436 3603.9238095238097 3537.7014925373132
