Generation,Mean,Best
0,-3.7028631522388222,78.8243284954558
1,-3.6678435455022393,78.8243284954558
2,-3.6678435455022447,78.8243284954558
3,-3.6678435455022447,78.8243284954558
4,-3.6678435455022447,78.8243284954558
5,-3.6678435455022447,78.8243284954558
6,-3.6678435455022447,78.8243284954558
7,-3.926363050350633,78.8243284954558
8,3.201958029458506,78.8243284954558
9,6.01776222271706,78.8243284954558
10,9.531079828297697,78.8243284954558
11,7.725311918105181,78.8243284954558
12,7.246833721409339,78.8243284954558
13,8.541461622259012,78.8243284954558
14,7.765082326397636,78.8243284954558
15,6.579652851154851,78.8243284954558
16,10.553546443674051,78.8243284954558
17,12.3558438119531,78.8243284954558
18,11.500078193999643,78.8243284954558
19,13.405258542062924,78.8243284954558
20,13.054440683748682,78.8243284954558
21,12.300327329105794,78.8243284954558
22,15.459406737129758,78.8243284954558
23,11.361584334520511,78.8243284954558
24,12.112050021335554,78.8243284954558
25,13.3649949233639,78.8243284954558
26,12.083680664664644,78.8243284954558
27,16.195424906429018,78.8243284954558
28,13.176035198930306,78.8243284954558
29,15.550519889092488,78.8243284954558
-1,-1,-1
0,-3.3271342784724753,92.50500028273777
1,-0.26583127954849317,92.50500028273777
2,1.3694740571928763,92.50500028273777
3,3.426560521507331,92.50500028273777
4,3.4246252925844654,92.50500028273777
5,6.142684426588991,92.50500028273777
6,5.073157559592022,92.50500028273777
7,6.197624412915474,92.50500028273777
8,9.217536137569493,92.50500028273777
9,10.169536918550657,92.50500028273777
10,10.932504898260795,92.50500028273777
11,10.789566488223352,92.50500028273777
12,10.726245157631551,92.50500028273777
13,11.601325471690343,92.50500028273777
14,9.83082490212261,92.50500028273777
15,12.938004015783925,92.50500028273777
16,16.128614370313056,92.50500028273777
17,13.277145100800032,92.50500028273777
18,13.034619746684774,92.50500028273777
19,14.380989865920796,92.50500028273777
20,16.3925825955808,92.50500028273777
21,18.17450439659805,92.50500028273777
22,18.57195226438897,92.50500028273777
23,15.674913793704858,92.50500028273777
24,14.890229810644078,92.50500028273777
25,16.873678862174593,92.50500028273777
26,15.55164683108082,92.50500028273777
27,14.907787122904642,92.50500028273777
28,19.867236862961974,92.50500028273777
29,18.028643419718403,92.50500028273777
-1,-1,-1
