Generation,Mean,Best
0,-5.204989008285127,19.03191913008254
1,-5.429712190229454,19.03191913008254
2,-4.429635589591036,19.03191913008254
3,-3.7018977664734067,19.03191913008254
4,-2.962604384670755,19.03191913008254
-1,-1,-1
