Generation,Mean,Best
0,-5.484515695889293,24.16916759982168
1,-5.20419868167544,24.16916759982168
2,-3.9163186047886565,24.16916759982168
3,-3.2251967654118396,24.16916759982168
4,-2.1993369143286357,24.16916759982168
-1,-1,-1
