Iteration,Generation,Mean,Stdev,Best
3,0,-5.11212335920305,2.7500292657835184,4.5495480572155715
3,1,-5.387075993976086,3.894646530879645,30.35290283695205
3,2,-4.05860052945059,4.746450945490891,30.35290283695205
3,3,-3.39754785963068,5.775885193128624,30.35290283695205
3,4,-2.9655203204255263,6.3747083273090706,30.35290283695205
3,5,-1.392170116603518,7.539788522343889,30.35290283695205
3,6,-1.0347188551352589,7.973241700492945,30.35290283695205
3,7,-0.8369430453550314,8.218697461952518,30.35290283695205
3,8,-0.6275572483916739,8.50724864825345,30.35290283695205
3,9,0.5502125960797762,9.002346233641557,30.35290283695205
3,10,0.5355879804100574,9.195422331738571,30.35290283695205
3,11,1.0075914255820937,9.478262269228418,30.35290283695205
3,12,1.6567093808792621,9.908148340857569,30.35290283695205
3,13,2.3571204712259526,10.661611692603326,30.35290283695205
3,14,2.0220936527528854,10.532784312757402,30.35290283695205
3,15,2.940277409153066,11.077072779281343,30.35290283695205
3,16,2.552132740765677,11.060560374657058,30.35290283695205
3,17,2.921412034799412,11.555336258069218,30.35290283695205
3,18,2.932904682205343,11.327717761139649,30.35290283695205
3,19,2.9251923265734474,11.638305541999351,30.35290283695205
3,20,2.186915722978838,11.248340251484185,30.35290283695205
3,21,3.3303785619479642,11.273476833473655,30.35290283695205
3,22,2.402798494739293,11.42425298280666,30.35290283695205
3,23,3.7941872224554274,11.668791271810006,30.35290283695205
3,24,4.8255929024403565,12.24133033671371,30.35290283695205
3,25,3.482132359674522,12.361687201380727,30.35290283695205
3,26,5.158836074429688,12.264402393131395,30.35290283695205
3,27,3.3806082450664023,12.166586248329011,30.35290283695205
3,28,4.790961006793081,12.242343817700386,30.35290283695205
3,29,4.053989060527612,12.063885928159568,30.35290283695205
3,30,2.6997163717755317,11.687173051232264,30.35290283695205
3,31,4.284658257337296,12.45594977644064,30.35290283695205
3,32,5.872429527712792,13.957069801961014,38.11217485349969
3,33,5.207919970387717,13.78689822221703,38.11217485349969
3,34,3.11719709192645,13.12852976370937,38.11217485349969
3,35,3.0895257049896183,13.686783989652868,38.11217485349969
3,36,3.9357054860486644,13.495381629651094,38.11217485349969
3,37,5.422880197134189,14.265101197877712,38.11217485349969
3,38,5.831460819307577,14.06851144695073,38.11217485349969
3,39,6.922016031772939,14.07401742425432,38.11217485349969
3,40,6.952505091581677,14.338148750065242,38.11217485349969
3,41,4.985802829270844,14.088236600478831,38.11217485349969
3,42,5.14816389736833,13.55877611683094,38.11217485349969
3,43,4.2647028656462185,13.80294966617184,38.11217485349969
3,44,3.843946462086804,14.049058967913362,38.11217485349969
3,45,4.60703721740601,14.246644132968436,38.11217485349969
3,46,6.186575685019204,14.683222425867537,38.11217485349969
3,47,5.227741425002174,13.968180405248184,38.11217485349969
3,48,4.163291880043383,14.031988137142568,38.11217485349969
3,49,5.552323386113588,14.457570489905216,38.11217485349969
6,0,-5.026829293121412,2.818353688826973,4.2390614002704865
6,1,-4.87713785008843,3.447311051938402,12.836961323346555
6,2,-3.6288147246097266,4.588517688897584,13.438696372481118
6,3,-2.9647671127821003,6.093259133045739,19.78327866217856
6,4,-1.7494464320836043,6.650920084856921,21.89773005543985
6,5,-1.0962395995922654,7.3036678007856946,21.89773005543985
6,6,-0.6443016479412386,7.831565242695131,21.89773005543985
6,7,-0.4201778551036568,8.471352279534093,21.89773005543985
6,8,-0.15544208562997602,8.593092076188743,21.89773005543985
6,9,0.7831805884260479,8.965986604575951,28.025046043899568
6,10,0.6476423849110173,9.229065501274407,28.025046043899568
6,11,1.0615114786346205,9.580377425921965,28.025046043899568
6,12,1.3913706422801917,9.797928331946375,28.025046043899568
6,13,2.4396452237072754,10.994304233773411,30.505892662904504
6,14,1.9582009206568765,10.682134495167094,30.505892662904504
6,15,1.4278765938046771,11.181382937991252,30.505892662904504
6,16,2.410057236959993,10.924534303188915,30.505892662904504
6,17,2.6128944480608682,11.123822169613176,30.505892662904504
6,18,2.48672852905285,11.75645083694719,30.505892662904504
6,19,2.9476286262863263,11.56042910736795,30.505892662904504
6,20,2.839087023693971,11.571299559455001,30.505892662904504
6,21,3.1339135280310653,11.606640445927582,30.505892662904504
6,22,4.659665026716638,11.756343598826115,30.505892662904504
6,23,5.115966850691508,12.413487308490794,31.06060228342545
6,24,3.2227887721980792,12.45748798558284,31.06060228342545
6,25,3.081744765991344,12.234391035877323,31.06060228342545
6,26,3.0309913970362894,12.674882518678263,31.06060228342545
6,27,5.709547280942226,12.73222235360517,37.95301988636699
6,28,2.680283302071861,12.542968386170308,37.95301988636699
6,29,4.170330204328172,12.36438716041717,37.95301988636699
6,30,4.378888502352049,13.040637356456696,37.95301988636699
6,31,3.742910872928108,13.326940946360835,37.95301988636699
6,32,4.867341003835223,12.371432100786574,37.95301988636699
6,33,3.956298702967679,12.86651917828798,37.95301988636699
6,34,3.7062579889173493,13.452890748688453,37.95301988636699
6,35,7.679901537031385,13.855189142072419,37.95301988636699
6,36,7.588386503543315,13.740927439495547,37.95301988636699
6,37,3.6502358884970474,13.017063808025366,37.95301988636699
6,38,4.195635907081049,13.179148665547565,37.95301988636699
6,39,4.071633449614785,13.643511104692466,37.95301988636699
6,40,5.486016798933272,13.723775585948855,37.95301988636699
6,41,7.000325757602516,13.809035518611266,37.95301988636699
6,42,7.559697851468341,13.307433820116378,37.95301988636699
6,43,5.519698103003399,13.495015994342376,37.95301988636699
6,44,6.3173602337425185,13.420072063214556,37.95301988636699
6,45,4.112160484700625,13.467669667103568,37.95301988636699
6,46,7.111269000260341,13.162388866453911,37.95301988636699
6,47,4.155366433261476,13.649838565203618,37.95301988636699
6,48,4.699011550335405,13.110417498534401,37.95301988636699
6,49,4.502760901395588,13.316206794379662,37.95301988636699
9,0,-4.498455397357478,4.338924103746978,11.800650121365077
9,1,-4.835326203748647,4.00888330034781,20.398013477206966
9,2,-3.9280134003135356,4.663040604584219,20.398013477206966
9,3,-3.1564752521292996,6.29732127587088,35.937366482130415
9,4,-2.5345908556505528,6.839213866103238,35.937366482130415
9,5,-1.9808049886243513,7.185323851153756,35.937366482130415
9,6,-0.5598134768754699,8.274626594661148,35.937366482130415
9,7,-1.1679071373902123,8.392688216149594,35.937366482130415
9,8,0.1941906273892755,9.103841440197398,35.937366482130415
9,9,0.6116732412235686,9.40554841745809,35.937366482130415
9,10,1.3751842477346126,10.017029636574463,35.937366482130415
9,11,1.5175208018808612,10.447134497183296,35.937366482130415
9,12,2.1987309424428836,10.727501462859385,35.937366482130415
9,13,2.1175850357774184,11.00842825608964,35.937366482130415
9,14,1.6505535730412317,10.714951238533809,35.937366482130415
9,15,2.3422509587568077,11.20935845640445,35.937366482130415
9,16,2.430674302612543,11.452410603867529,35.937366482130415
9,17,2.908239087036986,11.221475026386015,35.937366482130415
9,18,2.550319641045124,11.597305667057084,35.937366482130415
9,19,2.255703084582758,11.676187745130683,35.937366482130415
9,20,2.762989055058916,11.540209022196798,35.937366482130415
9,21,4.085481300672342,12.11226433742788,35.937366482130415
9,22,3.446849536945746,12.832275508652138,35.937366482130415
9,23,2.485543625047721,12.585963314425515,35.937366482130415
9,24,3.560266909488029,11.974406190007606,35.937366482130415
