Iteration,Generation,Mean,Stdev,Best
6,0,-5.1029990418903655,6.8616003563103645,16.86921118466683
6,1,-4.159038123565128,8.524799296213159,36.45724083108965
6,2,-1.007697634552323,10.471438743027711,36.5254868116527
6,3,3.2579467589399074,13.79503813695663,59.78954972976009
6,4,5.052309552803141,14.939682977335432,59.78954972976009
6,5,6.858512775564052,15.132269104864509,59.78954972976009
6,6,6.6367352260790415,16.501175919684698,59.78954972976009
6,7,8.372799258535487,17.207523526918823,65.74395526344033
6,8,9.776017318241376,17.80501843331577,65.74395526344033
6,9,10.904077050957687,18.824236033849726,68.54442418969211
6,10,10.259542084099053,19.555132833144793,68.54442418969211
6,11,11.187352071696802,19.08417524747927,68.54442418969211
6,12,14.297507131786734,19.931481876020566,69.97716739485078
6,13,12.563636606106348,20.873103295827885,69.97716739485078
6,14,13.590203457382009,21.45486028941306,69.97716739485078
6,15,15.217109250491301,22.209677458612965,69.97716739485078
6,16,15.43910578840502,22.071917038400706,69.97716739485078
6,17,17.03865827070491,23.305911146932118,69.97716739485078
6,18,18.838739331729318,23.50895603787396,75.7613333645313
6,19,15.68422135129253,24.459742509032974,75.7613333645313
6,20,18.49469086034658,25.17605739070035,75.7613333645313
6,21,14.922412376335734,24.546728903062366,75.7613333645313
6,22,17.56578280818899,24.574663603711894,75.7613333645313
6,23,18.82389755729725,25.303514356270686,75.7613333645313
6,24,18.521165711778497,27.405706970477258,75.7613333645313
6,25,19.046779431841774,25.07081565599963,75.7613333645313
6,26,18.30299763099691,26.26170147121549,75.7613333645313
6,27,17.975734950089826,27.056689122336433,75.7613333645313
6,28,20.122819331386363,26.80938953915985,75.7613333645313
6,29,21.880287380368742,26.728975697609787,75.7613333645313
9,0,-4.6336383333971085,6.4547349725943155,17.138286975570416
9,1,-4.420556169779656,8.755055685244601,43.576692317839886
9,2,-1.2840965857950304,10.327309411369505,43.576692317839886
9,3,1.8093823500548356,12.920081179224068,45.93993052582246
9,4,4.7701203705099475,15.314290885929754,52.45262747959408
9,5,6.2727235621973305,15.614378598442197,52.45262747959408
9,6,7.186875427472062,16.60244622521667,52.45262747959408
9,7,9.438007082990268,17.144253904901284,56.76586782234749
9,8,9.022133203774725,18.534005396756484,57.79034436046503
9,9,9.945472902084274,19.427171702576057,57.79034436046503
9,10,12.16819663708267,19.726080763736476,57.99858332125348
9,11,12.680875182478582,20.374642830766348,58.22562435864603
9,12,12.281863698449474,21.161680326930963,66.04117314811354
9,13,13.901708506887433,21.419855490239236,66.04117314811354
9,14,14.207512882863966,22.168447626893105,69.17576800195629
9,15,17.36664825590139,23.122511467997665,69.17576800195629
9,16,17.0009673946292,23.05306769751968,69.17576800195629
9,17,16.747102072332815,24.12332596185746,69.17576800195629
9,18,15.470140330564975,23.574891950843924,69.17576800195629
9,19,17.43789041618004,24.238572088889338,79.54140522514432
9,20,16.048478740426546,25.08134317314397,79.54140522514432
9,21,19.149981564959255,24.802041005990947,79.54140522514432
9,22,17.09698169931305,24.65988407467367,79.54140522514432
9,23,19.700210177833004,25.699842595482764,79.54140522514432
9,24,19.087600677907016,25.700805649771375,79.54140522514432
9,25,21.366763082177663,27.120953863441027,79.54140522514432
9,26,19.11825434665893,27.568570527278176,79.54140522514432
9,27,23.543255812907383,27.172383658381634,79.54140522514432
9,28,21.11442904183048,27.273270879771147,79.54140522514432
9,29,17.766814244928216,27.572882368296792,79.54140522514432
5,0,-5.819219370714182,8.148671256827395,20.31531075772747
5,1,-4.845366715029932,7.683528993751975,35.908659050094315
5,2,-1.2831660286766509,10.230308618797306,35.908659050094315
5,3,1.8641154586860593,11.756576879327955,39.11928132157276
5,4,2.796718216813788,13.487266617758419,49.177371677744105
5,5,5.15842701408283,14.77654184507555,49.177371677744105
5,6,7.208357769422691,16.687712262754182,68.57379370046756
5,7,6.992911365798103,16.844026168430236,68.57379370046756
5,8,8.516437498218929,17.394978266185593,68.57379370046756
5,9,11.041188216756627,18.264208716558002,68.57379370046756
5,10,9.606609305603149,18.82203024692905,68.57379370046756
5,11,10.051768091011219,18.716943056087715,68.57379370046756
5,12,11.131347232167785,19.242111855489856,68.57379370046756
5,13,11.032547207509444,20.168120029508426,68.57379370046756
5,14,13.174892159366326,21.199351440108032,68.57379370046756
5,15,14.119327435836643,21.26330498348295,79.93769371999443
5,16,16.171276442618755,23.00448728022153,86.74940661957591
5,17,14.694319058844785,24.101825582800966,86.74940661957591
5,18,14.643780171632521,24.210544352322714,86.74940661957591
5,19,15.17762221183021,23.823220629160936,86.74940661957591
5,20,16.669082775942602,23.78363477110202,86.74940661957591
5,21,15.261447970381338,25.91795896941201,86.74940661957591
5,22,16.74442018764238,26.050119734893762,86.74940661957591
5,23,17.893658048280496,26.42318200862259,86.74940661957591
5,24,17.954414594440244,25.875451224341813,86.74940661957591
5,25,20.22401297369253,28.111965568924866,86.74940661957591
5,26,16.872562297786978,27.994318655661203,86.74940661957591
5,27,17.38201107118619,27.390901829225744,86.74940661957591
5,28,18.30831969101032,27.568760067955008,86.74940661957591
5,29,17.165969047700642,29.1618485270634,87.63621664816155
1,0,-0.21283591822615078,13.138553286055762,37.21765926638621
1,1,-3.4517321275311543,9.405864280412423,37.21765926638621
1,2,0.040954281582936486,11.421606769691675,53.09031908254461
1,3,2.8960281693924776,13.772559314516622,53.09031908254461
1,4,4.887779833583734,14.247725271754408,53.09031908254461
1,5,6.453654505255639,15.931178081395155,53.09031908254461
1,6,7.275325852711036,16.38409052694795,64.3396835168132
1,7,7.5085329479539045,16.706479994388214,64.3396835168132
1,8,8.384867375031046,17.080239644835004,64.3396835168132
1,9,9.091568143464729,17.14004711925657,64.3396835168132
1,10,9.506346393269292,17.99274405918828,64.3396835168132
1,11,9.186687893857062,18.251837247302205,64.3396835168132
1,12,10.213002354382274,18.801193789451855,64.3396835168132
1,13,12.36046994546853,19.87689759084542,70.79928079985626
1,14,13.767992834924684,20.188654211179973,70.79928079985626
1,15,14.37588526431559,20.439096289785052,74.49047177273226
1,16,14.823828260911347,21.02882552320727,74.49047177273226
1,17,14.044056910414533,21.597049546979985,74.49047177273226
1,18,16.28662133888614,23.44522973775951,85.25907437443809
1,19,16.1138528690284,23.204086276280442,85.25907437443809
1,20,18.729951942267622,23.395975044212893,85.25907437443809
1,21,19.06704675231035,24.057681988369644,85.25907437443809
1,22,16.670264381673235,24.099395194513296,85.25907437443809
1,23,18.013480430057257,26.063216195380313,85.25907437443809
1,24,16.20330234189467,25.398033256464554,85.25907437443809
1,25,16.72922302838033,25.89967833100351,85.25907437443809
1,26,17.99589367751528,25.072038988707522,85.25907437443809
1,27,16.666431069384213,26.232133522481103,85.25907437443809
1,28,18.163332903495423,25.758648631318618,85.25907437443809
1,29,18.06416611059878,25.911425516493782,85.25907437443809
2,0,-1.7167292076722123,10.893795909936262,31.60475445755549
2,1,-1.8894721945369406,11.879680532848058,65.045461814212
2,2,1.116776430915694,14.130000971893407,65.045461814212
2,3,4.441458438988383,15.004128689412564,65.045461814212
2,4,6.4533595574803675,16.23179814024953,65.045461814212
2,5,7.349725540900407,16.58334933163103,65.045461814212
2,6,8.83687019144118,17.69078107283221,83.30765793257505
2,7,7.377397804416676,17.884128393904312,83.30765793257505
2,8,10.37112915874912,19.221317867286512,83.30765793257505
2,9,11.12991952424459,19.26101092019898,83.30765793257505
2,10,11.537834108059657,19.93182282318066,83.30765793257505
2,11,12.507952984677017,20.812881123732186,83.30765793257505
2,12,12.561695207297925,21.37316128254342,83.30765793257505
2,13,13.372003076984548,21.397296171578834,83.30765793257505
2,14,12.963469439448097,21.859052681823254,83.30765793257505
2,15,14.84787889541404,21.408092963344348,83.30765793257505
2,16,15.76052474633459,21.62481638727394,83.30765793257505
2,17,17.09862917339704,22.01967845852164,83.30765793257505
2,18,17.932408613143426,23.11494163167063,83.30765793257505
2,19,16.599597253640475,22.868515545597482,83.30765793257505
2,20,16.812109836316058,22.890905754441754,83.30765793257505
2,21,14.75526165424058,23.480291647377076,83.30765793257505
2,22,16.09361504560141,23.14364040190378,83.30765793257505
2,23,17.375282948986165,24.261910535383517,83.30765793257505
2,24,16.97937696005602,23.666358207223965,83.30765793257505
2,25,15.904903777392077,23.65637406523825,83.30765793257505
2,26,17.46646380380382,24.78934802003321,83.30765793257505
2,27,17.24952109215575,24.816199556788426,83.30765793257505
2,28,17.39607171849535,26.162858271742575,83.30765793257505
2,29,17.265984992782496,25.029872421991367,83.30765793257505
3,0,-4.754040809672428,7.1783188359516235,12.885356193796518
3,1,-2.833322517202928,9.54033028157428,41.06532027516309
3,2,1.5592614589771836,13.273108350885597,64.2217265417659
3,3,5.36612603482666,14.9822503435388,64.2217265417659
3,4,6.021029215083706,15.84953335727935,64.2217265417659
3,5,7.382189340510298,17.89156270114591,64.2217265417659
3,6,8.334175511814031,17.941737808248515,64.2217265417659
3,7,8.57243837280604,19.007699297386676,69.90994973843313
3,8,10.79818536151494,19.675516171335836,69.90994973843313
3,9,9.721455390812316,20.223939400095297,69.90994973843313
3,10,12.317986986494345,20.633398812641307,69.90994973843313
3,11,14.242320630736012,19.91996022415157,69.90994973843313
3,12,13.855151554752355,21.525892944770295,69.90994973843313
3,13,13.48317398710618,20.95894750154589,69.90994973843313
3,14,14.184942875170686,21.116654651096702,69.90994973843313
3,15,13.89302879849246,21.603970268588704,69.90994973843313
3,16,13.239266596855453,21.85856103190244,69.90994973843313
3,17,16.46371829323207,22.021436062511004,69.90994973843313
3,18,15.35772464033946,23.07405123472665,69.90994973843313
3,19,16.49357219299354,22.974977347535543,69.90994973843313
3,20,15.646213851401509,24.068276200025025,70.42792086364018
3,21,17.121650208590168,24.058960222696964,70.42792086364018
3,22,14.947644341035184,24.411486793341872,70.42792086364018
3,23,14.08546046851477,25.05195196002549,70.42792086364018
3,24,16.109226531111613,24.87823873429332,70.42792086364018
3,25,16.722913214494486,24.350296723539664,70.42792086364018
3,26,15.679401956115653,23.838789590080022,70.42792086364018
3,27,15.22682578068603,24.199359241297675,70.42792086364018
3,28,17.38190767094527,24.919662002274652,70.42792086364018
3,29,19.177227194224834,24.964596591580236,70.42792086364018
7,0,-2.091335129944617,8.458148885286713,13.856720761956492
7,1,-3.1670113150108556,9.07945531734468,36.51816382531514
7,2,0.2118829852430916,11.82720795457277,45.86975642848023
7,3,1.8145630461583948,13.162041413752668,45.86975642848023
7,4,5.898768973744163,14.478544189471974,69.0707711957701
7,5,7.690234653948461,15.575208363397493,69.0707711957701
7,6,9.182734654014084,16.312740461179278,69.0707711957701
7,7,11.032400530254584,17.44530883046118,69.0707711957701
7,8,11.547853097631911,18.06324604419188,75.53613304648485
7,9,13.135662764545026,19.170619366672387,75.53613304648485
7,10,13.741433915411005,20.090025963937773,75.53613304648485
7,11,14.81173808179555,21.22646860979232,75.53613304648485
7,12,13.26037830626645,21.678084972780812,75.53613304648485
7,13,15.510002679789931,21.449281845337083,75.53613304648485
7,14,14.611748594317794,21.849668346796587,75.53613304648485
7,15,15.140318924320333,21.715141977169143,75.53613304648485
7,16,14.120145384444127,22.012710037469642,75.53613304648485
7,17,17.717232535385705,22.2877007018291,75.53613304648485
7,18,17.00760590835879,22.645480271724402,75.53613304648485
7,19,17.234653911452437,23.410060387179975,75.53613304648485
7,20,15.898694680479275,22.906953268503088,75.53613304648485
7,21,20.58694039879883,22.619099239298183,75.53613304648485
7,22,17.304849187052998,23.808678151596617,75.53613304648485
7,23,16.872491507631235,23.502066358272586,75.53613304648485
7,24,19.77723836238374,25.448766757005245,75.53613304648485
7,25,17.263366802141174,25.05566687116245,75.53613304648485
7,26,17.421611000459873,25.864798102937343,75.53613304648485
7,27,18.086613375966458,24.754800270092712,75.53613304648485
7,28,19.22821523233943,25.855840474631115,75.53613304648485
7,29,18.49277206742396,25.13205605837556,75.53613304648485
4,0,-0.7896281553258481,11.809711894034505,27.670013952159334
4,1,-2.4566070242879907,9.860825199020876,33.979778252996695
4,2,1.3939672041726197,12.663778387928689,45.07953545358848
4,3,1.8890156382050947,13.41230470275952,45.07953545358848
4,4,4.712426407889734,14.478548092470984,45.07953545358848
4,5,6.313082026935178,15.97181755297426,74.55763468391332
4,6,8.241655649866777,15.927421095887123,74.55763468391332
4,7,8.983482825379543,17.4413286158889,74.55763468391332
4,8,9.354258969529635,18.319277831868565,74.55763468391332
4,9,11.351370452965202,18.486991869256805,74.55763468391332
4,10,12.753079773270008,20.3727288019832,74.55763468391332
4,11,12.51361557893071,21.032451542780628,74.55763468391332
4,12,13.546738228124315,21.32976128050329,74.55763468391332
4,13,14.290524826279787,22.81048973983396,74.55763468391332
4,14,15.775440501442816,22.306220293302815,81.78040682654131
4,15,17.066802464225933,22.50415627978321,81.78040682654131
4,16,16.531676967849297,23.65395415099549,81.78040682654131
4,17,15.627376075116784,24.110154901744757,81.78040682654131
4,18,16.88568939491641,24.069795748312654,81.78040682654131
4,19,19.1969453887194,25.293783858056834,81.78040682654131
4,20,19.432896593293513,24.671239186548316,81.78040682654131
4,21,18.71996170299856,24.370990608395907,81.78040682654131
4,22,21.840337345351,27.03754580701659,82.49517005140433
4,23,19.601769237592297,26.85827074380552,82.49517005140433
4,24,18.44925717213305,26.94103374896087,82.49517005140433
4,25,19.402776949564615,26.679081320792864,82.49517005140433
4,26,21.059154591256263,25.721376491460106,82.49517005140433
4,27,21.14102858160321,26.71149809498925,82.49517005140433
4,28,21.36248353710066,26.743067898491205,82.49517005140433
4,29,20.577004316263533,26.302650385082366,82.49517005140433
